class_name,sample_id,sample_path,label,point_count,object_score,topk_score,score_mean,score_p95,score_max,gt_point_count,gt_point_ratio,gt_score_mean,background_score_mean,point_score_path
tap0,tap0_scratch1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_scratch1.pcd,1,16384,0.020652,0.020652,0.000248,0.000642,0.020652,221,0.013489,0.004787,0.000186,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_scratch1.npz
tap0,tap0_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive8.pcd,0,16384,0.003776,0.003776,0.000282,0.000792,0.003776,0,0.0,,0.000282,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive8.npz
tap0,tap0_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_concavity2.pcd,1,16384,0.010226,0.010226,0.000309,0.000874,0.010226,232,0.01416,0.002328,0.00028,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_concavity2.npz
tap0,tap0_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive6.pcd,0,16384,0.004436,0.004436,0.000376,0.001059,0.004436,0,0.0,,0.000376,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive6.npz
tap0,tap0_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_bulge6.pcd,1,16384,0.040353,0.040353,0.001219,0.006448,0.040353,1290,0.078735,0.012417,0.000261,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_bulge6.npz
tap0,tap0_hole0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_hole0.pcd,1,16384,0.00319,0.00319,0.000156,0.000505,0.00319,92,0.005615,0.000124,0.000156,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_hole0.npz
tap0,tap0_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_concavity5.pcd,1,16384,0.030955,0.030955,0.000777,0.001377,0.030955,777,0.047424,0.008607,0.000387,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_concavity5.npz
tap0,tap0_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_bulge4.pcd,1,16384,0.025192,0.025192,0.0003,0.000585,0.025192,140,0.008545,0.011517,0.000204,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_bulge4.npz
tap0,tap0_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive9.pcd,0,16384,0.003373,0.003373,0.000277,0.000832,0.003373,0,0.0,,0.000277,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive9.npz
tap0,tap0_crak5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_crak5.pcd,1,16384,0.00289,0.00289,0.000177,0.00058,0.00289,126,0.00769,0.000141,0.000178,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_crak5.npz
tap0,tap0_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_concavity4.pcd,1,16384,0.030281,0.030281,0.001181,0.007494,0.030281,1841,0.112366,0.007616,0.000367,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_concavity4.npz
tap0,tap0_hole1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_hole1.pcd,1,16384,0.003199,0.003199,0.000175,0.000564,0.003199,56,0.003418,0.000107,0.000176,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_hole1.npz
tap0,tap0_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive12.pcd,0,16384,0.003998,0.003998,0.000376,0.001026,0.003998,0,0.0,,0.000376,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive12.npz
tap0,tap0_broken3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_broken3.pcd,1,16384,0.003561,0.003561,0.000239,0.000727,0.003561,111,0.006775,0.000257,0.000239,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_broken3.npz
tap0,tap0_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_concavity0.pcd,1,16384,0.042617,0.042617,0.000686,0.00106,0.042617,409,0.024963,0.01447,0.000333,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_concavity0.npz
tap0,tap0_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_concavity3.pcd,1,16384,0.045847,0.045847,0.001686,0.013562,0.045847,1477,0.090149,0.015996,0.000268,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_concavity3.npz
tap0,tap0_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive5.pcd,0,16384,0.003343,0.003343,0.000177,0.00057,0.003343,0,0.0,,0.000177,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive5.npz
tap0,tap0_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive4.pcd,0,16384,0.002837,0.002837,0.000161,0.000536,0.002837,0,0.0,,0.000161,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive4.npz
tap0,tap0_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_bulge5.pcd,1,16384,0.032167,0.032167,0.001134,0.002756,0.032167,1118,0.068237,0.011075,0.000406,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_bulge5.npz
tap0,tap0_broken2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_broken2.pcd,1,16384,0.003727,0.003727,0.000172,0.000549,0.003727,112,0.006836,0.000165,0.000172,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_broken2.npz
tap0,tap0_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_bulge1.pcd,1,16384,0.037835,0.037835,0.000928,0.001499,0.037835,1146,0.069946,0.010417,0.000215,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_bulge1.npz
tap0,tap0_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive2.pcd,0,16384,0.003695,0.003695,0.00017,0.000557,0.003695,0,0.0,,0.00017,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive2.npz
tap0,tap0_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive0.pcd,0,16384,0.00317,0.00317,0.000155,0.000498,0.00317,0,0.0,,0.000155,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive0.npz
tap0,tap0_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive13.pcd,0,16384,0.003503,0.003503,0.000181,0.000573,0.003503,0,0.0,,0.000181,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive13.npz
tap0,tap0_scratch0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_scratch0.pcd,1,16384,0.017423,0.017423,0.000225,0.0006,0.017423,189,0.011536,0.004124,0.000179,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_scratch0.npz
tap0,tap0_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive14.pcd,0,16384,0.003234,0.003234,0.000168,0.000537,0.003234,0,0.0,,0.000168,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive14.npz
tap0,tap0_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_positive10.pcd,0,16384,0.003027,0.003027,0.000166,0.000539,0.003027,0,0.0,,0.000166,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_positive10.npz
tap0,tap0_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_concavity6.pcd,1,16384,0.0369,0.0369,0.000606,0.001396,0.0369,643,0.039246,0.005361,0.000411,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_concavity6.npz
tap0,tap0_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap0/test/tap0_bulge2.pcd,1,16384,0.05897,0.05897,0.001334,0.001785,0.05897,604,0.036865,0.028544,0.000293,experiments/P5_pasdf_scores/full_40cls/tap0/points/tap0_bulge2.npz
tap1,tap1_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity6.pcd,1,16384,0.002831,0.002831,6.1e-05,0.000201,0.002831,151,0.009216,4.8e-05,6.1e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity6.npz
tap1,tap1_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge2.pcd,1,16384,0.027966,0.027966,0.000396,0.000399,0.027966,667,0.04071,0.008346,5.9e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge2.npz
tap1,tap1_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity0.pcd,1,16384,0.019867,0.019867,0.000235,0.000696,0.019867,149,0.009094,0.001348,0.000224,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity0.npz
tap1,tap1_hole1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_hole1.pcd,1,16384,0.002502,0.002502,3.9e-05,0.000105,0.002502,65,0.003967,0.000169,3.9e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_hole1.npz
tap1,tap1_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge5.pcd,1,16384,0.052306,0.052306,0.001516,0.004886,0.052306,460,0.028076,0.034836,0.000553,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge5.npz
tap1,tap1_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive4.pcd,0,16384,0.003059,0.003059,0.000136,0.000514,0.003059,0,0.0,,0.000136,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive4.npz
tap1,tap1_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive2.pcd,0,16384,0.00248,0.00248,4.1e-05,0.000113,0.00248,0,0.0,,4.1e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive2.npz
tap1,tap1_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive10.pcd,0,16384,0.003206,0.003206,9.4e-05,0.000355,0.003206,0,0.0,,9.4e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive10.npz
tap1,tap1_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive0.pcd,0,16384,0.001457,0.001457,0.000111,0.000294,0.001457,0,0.0,,0.000111,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive0.npz
tap1,tap1_broken2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_broken2.pcd,1,16384,0.001691,0.001691,4.1e-05,0.000115,0.001691,26,0.001587,0.000265,4.1e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_broken2.npz
tap1,tap1_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity2.pcd,1,16384,0.005839,0.005839,9.4e-05,0.000339,0.005839,199,0.012146,0.00045,9e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity2.npz
tap1,tap1_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge1.pcd,1,16384,0.018992,0.018992,0.000267,0.000191,0.018992,303,0.018494,0.009583,9.2e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge1.npz
tap1,tap1_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive14.pcd,0,16384,0.003383,0.003383,0.000142,0.000527,0.003383,0,0.0,,0.000142,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive14.npz
tap1,tap1_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity5.pcd,1,16384,0.035452,0.035452,0.000378,0.000413,0.035452,700,0.042725,0.007323,6.8e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity5.npz
tap1,tap1_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity3.pcd,1,16384,0.017958,0.017958,0.000191,0.000437,0.017958,237,0.014465,0.005966,0.000106,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity3.npz
tap1,tap1_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive5.pcd,0,16384,0.003189,0.003189,0.000116,0.000434,0.003189,0,0.0,,0.000116,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive5.npz
tap1,tap1_hole0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_hole0.pcd,1,16384,0.001367,0.001367,0.00011,0.000296,0.001367,87,0.00531,0.000269,0.00011,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_hole0.npz
tap1,tap1_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive3.pcd,0,16384,0.002768,0.002768,4.1e-05,0.000109,0.002768,0,0.0,,4.1e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive3.npz
tap1,tap1_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive1.pcd,0,16384,0.002645,0.002645,3.9e-05,0.000107,0.002645,0,0.0,,3.9e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive1.npz
tap1,tap1_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive13.pcd,0,16384,0.002438,0.002438,6.1e-05,0.000214,0.002438,0,0.0,,6.1e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive13.npz
tap1,tap1_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive12.pcd,0,16384,0.002894,0.002894,4.4e-05,0.000125,0.002894,0,0.0,,4.4e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive12.npz
tap1,tap1_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge4.pcd,1,16384,0.062909,0.062909,0.002122,0.017028,0.062909,1023,0.062439,0.027899,0.000405,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge4.npz
tap1,tap1_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive9.pcd,0,16384,0.003103,0.003103,9.4e-05,0.000351,0.003103,0,0.0,,9.4e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive9.npz
tap1,tap1_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity1.pcd,1,16384,0.028922,0.028922,0.000386,0.000689,0.028922,454,0.02771,0.009143,0.000137,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity1.npz
tap1,tap1_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge0.pcd,1,16384,0.025956,0.025956,0.00036,0.000379,0.025956,462,0.028198,0.008932,0.000112,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge0.npz
tap1,tap1_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive7.pcd,0,16384,0.00384,0.00384,0.00017,0.000621,0.00384,0,0.0,,0.00017,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive7.npz
tap1,tap1_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_concavity4.pcd,1,16384,0.015407,0.015407,0.000122,0.000307,0.015407,318,0.019409,0.00245,7.6e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_concavity4.npz
tap1,tap1_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive8.pcd,0,16384,0.003586,0.003586,0.00013,0.000482,0.003586,0,0.0,,0.00013,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive8.npz
tap1,tap1_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge3.pcd,1,16384,0.027691,0.027691,0.0003,0.000233,0.027691,318,0.019409,0.009392,0.00012,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge3.npz
tap1,tap1_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_bulge6.pcd,1,16384,0.0655,0.0655,0.00211,0.015184,0.0655,509,0.031067,0.034963,0.001056,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_bulge6.npz
tap1,tap1_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive6.pcd,0,16384,0.003379,0.003379,0.000127,0.000498,0.003379,0,0.0,,0.000127,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive6.npz
tap1,tap1_positive11,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_positive11.pcd,0,16384,0.002861,0.002861,7.2e-05,0.000272,0.002861,0,0.0,,7.2e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_positive11.npz
tap1,tap1_broken3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/tap1/test/tap1_broken3.pcd,1,16384,0.002299,0.002299,4.1e-05,0.000111,0.002299,43,0.002625,0.000287,4.1e-05,experiments/P5_pasdf_scores/full_40cls/tap1/points/tap1_broken3.npz
vase0,vase0_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive2.pcd,0,16384,0.002217,0.002217,0.000189,0.000537,0.002217,0,0.0,,0.000189,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive2.npz
vase0,vase0_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_concavity6.pcd,1,16384,0.044418,0.044418,0.001182,0.002742,0.044418,1255,0.076599,0.012665,0.000229,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_concavity6.npz
vase0,vase0_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_bulge2.pcd,1,16384,0.046978,0.046978,0.001763,0.01415,0.046978,1382,0.084351,0.017731,0.000292,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_bulge2.npz
vase0,vase0_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive6.pcd,0,16384,0.003155,0.003155,0.000207,0.000607,0.003155,0,0.0,,0.000207,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive6.npz
vase0,vase0_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_bulge3.pcd,1,16384,0.055174,0.055174,0.001235,0.001317,0.055174,718,0.043823,0.021764,0.000294,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_bulge3.npz
vase0,vase0_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive10.pcd,0,16384,0.002172,0.002172,0.00018,0.000464,0.002172,0,0.0,,0.00018,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive10.npz
vase0,vase0_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_concavity4.pcd,1,16384,0.093964,0.093964,0.001135,0.000615,0.093964,452,0.027588,0.034549,0.000187,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_concavity4.npz
vase0,vase0_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_concavity2.pcd,1,16384,0.076193,0.076193,0.001623,0.001609,0.076193,754,0.046021,0.030104,0.000249,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_concavity2.npz
vase0,vase0_scratch0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_scratch0.pcd,1,16384,0.020298,0.020298,0.000293,0.000686,0.020298,119,0.007263,0.00702,0.000244,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_scratch0.npz
vase0,vase0_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_bulge6.pcd,1,16384,0.040751,0.040751,0.000986,0.001011,0.040751,813,0.049622,0.015361,0.000235,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_bulge6.npz
vase0,vase0_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive13.pcd,0,16384,0.002814,0.002814,0.00023,0.000665,0.002814,0,0.0,,0.00023,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive13.npz
vase0,vase0_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive5.pcd,0,16384,0.003209,0.003209,0.000174,0.000495,0.003209,0,0.0,,0.000174,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive5.npz
vase0,vase0_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive7.pcd,0,16384,0.00246,0.00246,0.000186,0.000532,0.00246,0,0.0,,0.000186,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive7.npz
vase0,vase0_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_concavity3.pcd,1,16384,0.054362,0.054362,0.000787,0.000673,0.054362,586,0.035767,0.01645,0.000206,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_concavity3.npz
vase0,vase0_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_concavity5.pcd,1,16384,0.043704,0.043704,0.001032,0.001235,0.043704,787,0.048035,0.016436,0.000255,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_concavity5.npz
vase0,vase0_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive12.pcd,0,16384,0.002354,0.002354,0.000161,0.000455,0.002354,0,0.0,,0.000161,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive12.npz
vase0,vase0_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_bulge0.pcd,1,16384,0.028736,0.028736,0.000718,0.000941,0.028736,805,0.049133,0.010594,0.000208,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_bulge0.npz
vase0,vase0_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive14.pcd,0,16384,0.005747,0.005747,0.002493,0.0036,0.005747,0,0.0,,0.002493,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive14.npz
vase0,vase0_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive3.pcd,0,16384,0.002655,0.002655,0.000188,0.000546,0.002655,0,0.0,,0.000188,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive3.npz
vase0,vase0_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive8.pcd,0,16384,0.002513,0.002513,0.000197,0.000552,0.002513,0,0.0,,0.000197,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive8.npz
vase0,vase0_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_concavity0.pcd,1,16384,0.027955,0.027955,0.000403,0.000761,0.027955,287,0.017517,0.009745,0.000237,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_concavity0.npz
vase0,vase0_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive4.pcd,0,16384,0.002331,0.002331,0.000177,0.000488,0.002331,0,0.0,,0.000177,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive4.npz
vase0,vase0_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive9.pcd,0,16384,0.002846,0.002846,0.000174,0.000484,0.002846,0,0.0,,0.000174,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive9.npz
vase0,vase0_scratch1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_scratch1.pcd,1,16384,0.02014,0.02014,0.000239,0.000511,0.02014,243,0.014832,0.003934,0.000183,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_scratch1.npz
vase0,vase0_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/vase0/test/vase0_positive0.pcd,0,16384,0.002666,0.002666,0.000184,0.00052,0.002666,0,0.0,,0.000184,experiments/P5_pasdf_scores/full_40cls/vase0/points/vase0_positive0.npz
